ep_len_mean,fps,ep_reward_mean,explained_variance,approxkl,time_elapsed,value_loss,clipfrac,policy_entropy,serial_timesteps,policy_loss,n_updates,total_timesteps
1376.32,290,886.0363412999999,0.6579663455486298,0.0053913845,3343.53525185585,12.122465,0.062597655,2.4785862,940032,-0.0009636171,459,940032
1393.85,290,898.78597636,0.6130433082580566,0.005272102,3350.597359895706,11.363932,0.06044922,2.47302,942080,-0.0045024017,460,942080
1413.82,284,912.91253464,0.6774249374866486,0.005194971,3357.6561753749847,9.287086,0.06337891,2.470369,944128,-0.0042815395,461,944128
1429.3,272,925.0768700799999,0.5224286317825317,0.0030717398,3364.8530189990997,11.342646,0.026416015,2.4749737,946176,-0.00092612987,462,946176
1435.28,293,929.1810141199999,0.44072777032852173,0.004677451,3372.3623039722443,24.299143,0.0519043,2.4858215,948224,-0.0039909286,463,948224
1435.28,296,929.26608662,0.6349118649959564,0.009356101,3379.337171792984,9.191674,0.109277345,2.5052278,950272,-0.0017989645,464,950272
1453.2,283,941.73577456,0.5509010851383209,0.0055789975,3386.251942396164,11.580628,0.068408206,2.5135021,952320,-0.00072230416,465,952320
1470.79,291,953.8964372700002,0.5138628482818604,0.0052146013,3393.4736983776093,11.634471,0.064404294,2.5189102,954368,-0.0026525187,466,954368
1441.2,285,932.84272561,0.6585328876972198,0.004972312,3400.490472793579,23.173386,0.052978516,2.521769,956416,-0.0025728492,467,956416
1460.54,297,946.3122669699999,0.6815133094787598,0.0033646126,3407.6634702682495,11.030632,0.034423828,2.5277498,958464,-0.0029353185,468,958464
1458.95,306,945.39765294,0.7616252303123474,0.00559427,3414.54314661026,14.826161,0.054785155,2.5262742,960512,-0.0037812702,469,960512
1441.69,296,934.8746180200001,0.7155078947544098,0.0027870564,3421.2173714637756,21.817188,0.026464844,2.5285437,962560,-0.0021881573,470,962560
1441.69,292,936.0685522799998,0.7886472046375275,0.0052849757,3428.135278701782,9.202322,0.06523438,2.5364623,964608,-0.0048958315,471,964608
1424.1,296,925.17370836,0.6177369952201843,0.0041595986,3435.1367666721344,18.338528,0.04584961,2.5468068,966656,-0.005187299,472,966656
1424.1,295,926.91622482,0.7522764652967453,0.0032770473,3442.037299633026,8.890109,0.035546876,2.55521,968704,-0.0008801678,473,968704
1442.53,291,940.2908311900002,0.6863487660884857,0.0045826645,3448.970650434494,9.974019,0.05517578,2.5549445,970752,-0.005114265,474,970752
