ep_reward_mean,value_loss,clipfrac,total_timesteps,serial_timesteps,fps,policy_loss,explained_variance,ep_len_mean,approxkl,time_elapsed,policy_entropy,n_updates
594.07263414,6.7537284,0.02998047,346112,346112,563,-0.0012064286,0.738331526517868,1616.78,0.0030635656,660.7849218845367,1.7003819,169
593.09755029,3.4619281,0.08041992,348160,348160,566,-0.0018846564,0.8022492378950119,1607.0,0.006160913,664.4207684993744,1.7131021,170
599.25722261,9.280584,0.0128417965,350208,350208,526,-0.0028371003,0.6403534412384033,1601.53,0.0018125313,668.0332639217377,1.729948,171
597.0321741,6.7724442,0.024267578,352256,352256,507,-0.0021013522,0.7556547373533249,1581.27,0.0026914221,671.9248459339142,1.7334341,172
598.8190975,3.6907146,0.018164063,354304,354304,540,-0.0034002357,0.8081398457288742,1576.55,0.002391255,675.9622502326965,1.7427877,173
585.81372681,13.04146,0.01826172,356352,356352,495,-0.00070295064,0.6575216054916382,1519.99,0.002062799,679.7519094944,1.74032,174
583.80479183,3.7721062,0.03286133,358400,358400,520,-0.0027318283,0.8508239388465881,1508.41,0.003025225,683.8859560489655,1.7422253,175
573.24264181,12.139641,0.013427734,360448,360448,500,-0.002410216,0.6585466861724854,1457.06,0.0015705073,687.8250312805176,1.7543068,176
562.99443779,9.1350565,0.007714844,362496,362496,529,-0.00019711889,0.7314780950546265,1415.88,0.001422472,691.9164524078369,1.7588089,177
554.29438191,11.428022,0.04741211,364544,364544,537,-0.0037462332,0.7019872665405273,1376.85,0.004059319,695.7879030704498,1.7605867,178
559.16417122,6.5298486,0.024023438,366592,366592,527,-0.0005224616,0.6920127868652344,1376.85,0.002460891,699.5981407165527,1.7753229,179
552.54705841,7.5597115,0.050585937,368640,368640,541,-0.0047956137,0.7374637424945831,1349.67,0.0043635773,703.4783434867859,1.7752165,180
543.0863411000001,11.104946,0.023876954,370688,370688,539,-0.0017511521,0.7118599116802216,1309.83,0.0023893567,707.2588768005371,1.7693021,181
532.70539933,11.931947,0.038720705,372736,372736,546,-0.003145817,0.7029509842395782,1269.11,0.0039644283,711.0573196411133,1.7655871,182
522.63571944,9.235617,0.035302736,374784,374784,535,-0.002388789,0.7375325560569763,1228.27,0.002956376,714.8047251701355,1.7722687,183
505.28511289,13.785907,0.0147949215,376832,376832,523,-0.0019763543,0.602249950170517,1169.01,0.0022087034,718.6287484169006,1.7819697,184
491.56904660999993,11.984948,0.016113281,378880,378880,538,-0.0035063904,0.7221147418022156,1117.2,0.0017847043,722.5420017242432,1.7838686,185
